Latitude,Longitude,Sample Date,ppt,tmax,tmin,soil,pet,vpd,q,aet,def
-24.69514,27.40906,27-03-2012,115.5,32.829998,18.289999,3.5,185.0,1.6999999,5.800000000000001,109.9,75.1
-27.363611,31.783333,27-03-2012,111.60000000000001,30.849998,18.9,33.0,144.5,1.14,5.6000000000000005,117.9,26.6
-26.648056,27.089444,27-03-2012,144.3,28.46,14.83,1.6,165.40001,1.23,7.2,137.2,28.2
-26.880278,26.965,27-03-2012,142.70000000000002,28.869999,15.36,1.5,168.40001,1.3,7.1000000000000005,135.6,32.8
-27.573056,24.746389,27-03-2012,113.4,32.09,16.56,0.4,207.0,1.9499999,5.7,107.700005,99.3
-28.768056,20.720556,27-03-2012,26.6,35.93,18.619999,0.0,243.1,2.9199998,1.3,25.300001,217.8
-34.031944,22.053333,27-03-2012,13.3,26.3,15.9,5.1,148.5,0.75,0.7000000000000001,13.3,135.2
-34.039722,22.133333,27-03-2012,13.4,26.119999,16.22,5.7000003,146.6,0.71,0.7000000000000001,13.5,133.1
-34.075556,20.145556,27-03-2012,11.100000000000001,30.0,16.57,6.0,183.0,1.36,0.6000000000000001,11.6,171.40001
-25.45963889,28.26430556,27-03-2012,126.9,30.599998,15.849999,2.4,167.0,1.3399999,6.300000000000001,120.700005,46.3
-25.81048333,27.90955222,28-03-2012,141.8,29.289999,15.74,2.2,163.5,1.24,7.1000000000000005,134.8,28.7
-29.380556,30.2775,28-03-2012,219.8,25.26,14.0,77.4,128.5,0.66999996,29.400000000000002,128.5,0.0
-30.398056,30.601944,28-03-2012,162.70000000000002,26.66,20.0,53.4,131.0,0.66999996,8.1,131.0,0.0
-30.27402,30.69602,28-03-2012,173.8,26.59,19.869999,63.9,130.7,0.65999997,8.700000000000001,130.7,0.0
-26.73806,27.59194,28-03-2012,147.0,27.859999,14.559999,1.8000001,161.40001,1.17,7.300000000000001,139.7,21.7
-26.45,28.085833,28-03-2012,141.4,27.42,13.79,2.1000001,155.90001,1.0699999,7.1000000000000005,134.40001,21.5
-30.679722,26.7125,28-03-2012,100.9,29.279999,13.469999,1.0,170.8,1.49,5.0,95.9,74.9
-28.69485,28.23487,28-03-2012,191.20000000000002,25.47,12.88,27.4,148.40001,1.02,16.7,148.40001,0.0
-29.615556,27.065278,28-03-2012,154.3,28.09,13.75,1.1,169.8,1.43,7.7,146.6,23.2
-28.883333,27.89,28-03-2012,193.20000000000002,26.17,13.44,29.6,152.8,1.11,12.3,152.8,0.0
-34.02861,22.22222,28-03-2012,14.200000000000001,25.66,15.96,6.3,143.1,0.65,0.7000000000000001,14.5,128.6
-25.447222,30.711667,28-03-2012,154.5,28.89,16.0,38.9,145.0,1.0,7.7,145.0,0.0
-27.273889,28.49,29-03-2012,156.4,26.849998,13.09,1.9,151.8,1.03,7.800000000000001,148.7,3.1000001
-27.3,28.586944,29-03-2012,156.9,26.849998,12.98,1.8000001,150.5,1.02,7.800000000000001,149.1,1.4
-28.376944,24.303056,29-03-2012,102.0,32.37,16.77,0.3,204.3,2.1,5.1000000000000005,96.9,107.4
-30.160091,27.40124,29-03-2012,146.1,27.74,13.809999,1.5,163.2,1.37,7.300000000000001,138.90001,24.300001
-30.336111,27.359444,29-03-2012,137.1,27.81,13.349999,1.5,164.1,1.35,6.9,130.3,33.8
-27.4275,28.525833,30-03-2012,165.0,26.699999,12.91,8.1,150.40001,1.01,8.200000000000001,150.40001,0.0
-27.902778,24.615556,30-03-2012,108.30000000000001,32.39,16.789999,0.3,204.3,2.05,5.4,102.9,101.4
-31.000833,26.353056,30-03-2012,76.0,28.31,12.28,0.8,167.3,1.4,3.8000000000000003,72.3,95.0
-30.679722,26.7125,30-03-2012,100.9,29.279999,13.469999,1.0,170.8,1.49,5.0,95.9,74.9
-28.760833,17.730278,01-04-2012,4.4,36.239998,21.74,0.0,239.2,3.03,0.2,4.1,235.1
-25.99136,27.84208,02-04-2012,147.70000000000002,28.119999,14.75,2.1000001,158.8,1.13,7.4,140.40001,18.4
-28.735556,29.820556,02-04-2012,197.10000000000002,28.93,15.74,40.7,148.3,1.15,9.9,148.3,0.0
-29.380556,30.2775,02-04-2012,219.8,25.26,14.0,77.4,128.5,0.66999996,29.400000000000002,128.5,0.0
-30.398056,30.601944,02-04-2012,162.70000000000002,26.66,20.0,53.4,131.0,0.66999996,8.1,131.0,0.0
-33.897778,20.012778,02-04-2012,11.0,30.769999,16.24,4.9,193.5,1.4599999,0.5,11.2,182.3
-34.065833,20.404167,03-04-2012,11.200000000000001,30.529999,17.39,5.3,178.8,1.4,0.6000000000000001,11.400001,167.40001
-23.658056,31.05,03-04-2012,79.30000000000001,33.5,19.32,1.0,158.7,1.53,4.0,75.4,83.3
-27.398611,26.614722,03-04-2012,134.0,29.529999,15.679999,1.2,182.6,1.4599999,6.7,127.4,55.2
-27.671111,27.236944,03-04-2012,145.70000000000002,28.949999,15.0,1.2,172.1,1.37,7.300000000000001,138.5,33.600002
-25.45963889,28.26430556,03-04-2012,126.9,30.599998,15.849999,2.4,167.0,1.3399999,6.300000000000001,120.700005,46.3
-27.4,26.624722,03-04-2012,134.0,29.529999,15.679999,1.2,182.6,1.4599999,6.7,127.4,55.2
-29.161667,23.696389,04-04-2012,74.60000000000001,33.17,16.65,0.1,204.3,2.29,3.7,70.9,133.40001
-25.81048333,27.90955222,04-04-2012,141.8,29.289999,15.74,2.2,163.5,1.24,7.1000000000000005,134.8,28.7
-27.937778,31.209444,04-04-2012,150.70000000000002,28.72,17.16,28.2,145.2,1.0,7.5,143.8,1.4
-28.404444,30.013056,04-04-2012,184.3,28.74,15.19,28.9,150.2,1.14,9.200000000000001,150.2,0.0
-27.02314,28.59389,04-04-2012,145.9,27.15,13.17,2.2,152.0,1.04,7.300000000000001,138.7,13.3
-26.880278,26.965,04-04-2012,142.70000000000002,28.869999,15.36,1.5,168.40001,1.3,7.1000000000000005,135.6,32.8
-27.273889,28.49,04-04-2012,156.4,26.849998,13.09,1.9,151.8,1.03,7.800000000000001,148.7,3.1000001
-27.4275,28.525833,04-04-2012,165.0,26.699999,12.91,8.1,150.40001,1.01,8.200000000000001,150.40001,0.0
-27.3,28.586944,04-04-2012,156.9,26.849998,12.98,1.8000001,150.5,1.02,7.800000000000001,149.1,1.4
-29.615556,27.065278,04-04-2012,154.3,28.09,13.75,1.1,169.8,1.43,7.7,146.6,23.2
-25.57877778,29.12747222,04-04-2012,125.9,30.109999,14.809999,2.2,161.7,1.27,6.300000000000001,119.700005,42.0
-27.5275,30.858056,05-04-2012,188.20000000000002,27.34,15.25,72.8,139.7,0.87,9.4,139.7,0.0
-27.01011111,26.69808333,10-04-2012,139.5,28.98,15.53,1.1,175.6,1.35,7.0,132.5,43.100002
-25.127778,27.628889,10-04-2012,122.4,32.02,17.26,2.9,176.6,1.54,6.1000000000000005,116.4,60.2
-25.20639,27.558,10-04-2012,124.5,31.91,17.21,3.0,177.0,1.53,6.2,118.5,58.5
-24.69514,27.40906,10-04-2012,115.5,32.829998,18.289999,3.5,185.0,1.6999999,5.800000000000001,109.9,75.1
-26.861111,28.884722,10-04-2012,134.5,26.9,12.91,2.3,151.0,0.98999995,6.7,127.9,23.1
-26.73806,27.59194,10-04-2012,147.0,27.859999,14.559999,1.8000001,161.40001,1.17,7.300000000000001,139.7,21.7
-26.98472222,26.63227778,10-04-2012,140.20000000000002,29.09,15.62,1.2,174.1,1.36,7.0,133.3,40.8
-29.161667,23.696389,11-04-2012,74.60000000000001,33.17,16.65,0.1,204.3,2.29,3.7,70.9,133.40001
-26.03611,30.99778,11-04-2012,202.4,29.34,17.09,128.40001,149.40001,1.13,10.100000000000001,149.40001,0.0
-28.747778,31.745833,11-04-2012,158.20000000000002,29.96,19.93,25.800001,147.8,0.97999996,7.9,147.8,0.0
-27.00222,28.76528,11-04-2012,143.5,26.96,13.04,2.2,150.40001,1.01,7.2,136.40001,14.0
-26.648056,27.089444,11-04-2012,144.3,28.46,14.83,1.6,165.40001,1.23,7.2,137.2,28.2
-26.970278,27.211111,11-04-2012,144.9,28.49,15.059999,1.6,166.2,1.27,7.2,137.7,28.5
-28.141944,26.417778,11-04-2012,133.4,29.57,15.179999,1.1,184.3,1.55,6.7,126.8,57.5
-28.116667,26.725278,11-04-2012,136.20000000000002,29.26,15.5,1.1,179.40001,1.5,6.800000000000001,129.40001,50.0
-29.615556,27.065278,11-04-2012,154.3,28.09,13.75,1.1,169.8,1.43,7.7,146.6,23.2
-34.250556,20.9925,11-04-2012,13.100000000000001,28.47,16.89,8.8,174.5,1.01,0.7000000000000001,14.0,160.5
-28.7115,24.07288889,12-04-2012,90.10000000000001,32.719997,16.43,0.2,204.8,2.1599998,4.5,85.6,119.200005
-28.801278,31.955389,12-04-2012,139.4,29.359999,19.82,20.5,146.8,0.82,7.0,136.90001,9.900001
-28.75,30.442778,12-04-2012,182.8,29.949999,17.42,23.4,152.1,1.1999999,9.1,152.1,0.0
-29.161667,30.629722,12-04-2012,218.9,25.73,14.86,70.6,132.0,0.69,42.300000000000004,132.0,0.0
-27.38972222,26.46388889,12-04-2012,132.4,29.71,15.66,1.2,184.3,1.48,6.6000000000000005,125.9,58.4
-28.1175,26.719444,12-04-2012,136.20000000000002,29.26,15.5,1.1,179.40001,1.5,6.800000000000001,129.40001,50.0
-28.116667,26.725278,12-04-2012,136.20000000000002,29.26,15.5,1.1,179.40001,1.5,6.800000000000001,129.40001,50.0
-27.398611,26.614722,12-04-2012,134.0,29.529999,15.679999,1.2,182.6,1.4599999,6.7,127.4,55.2
-27.671111,27.236944,12-04-2012,145.70000000000002,28.949999,15.0,1.2,172.1,1.37,7.300000000000001,138.5,33.600002
-28.376944,24.303056,12-04-2012,102.0,32.37,16.77,0.3,204.3,2.1,5.1000000000000005,96.9,107.4
-29.615556,27.065278,12-04-2012,154.3,28.09,13.75,1.1,169.8,1.43,7.7,146.6,23.2
-33.31388889,19.07472222,12-04-2012,18.2,31.349998,16.74,12.8,206.90001,1.62,0.9,20.800001,186.1
-25.49037,30.6986,13-04-2012,158.20000000000002,28.34,15.36,46.8,143.3,0.94,7.9,143.3,0.0
-27.573056,24.746389,13-04-2012,113.4,32.09,16.56,0.4,207.0,1.9499999,5.7,107.700005,99.3
-27.902778,24.615556,13-04-2012,108.30000000000001,32.39,16.789999,0.3,204.3,2.05,5.4,102.9,101.4
-33.7075,18.97444444,13-04-2012,13.5,30.619999,17.16,14.2,204.7,1.4699999,0.7000000000000001,16.9,187.8
-28.760833,17.730278,15-04-2012,4.4,36.239998,21.74,0.0,239.2,3.03,0.2,4.1,235.1
-25.99136,27.84208,16-04-2012,147.70000000000002,28.119999,14.75,2.1000001,158.8,1.13,7.4,140.40001,18.4
-22.935,28.004167,17-04-2012,59.1,34.11,18.64,0.3,185.90001,1.87,3.0,56.2,129.7
-22.91028,29.61111,17-04-2012,80.4,32.03,17.65,0.90000004,167.40001,1.48,4.0,76.4,91.0
-24.058889,31.237222,17-04-2012,97.5,33.29,19.289999,1.2,153.7,1.49,4.9,92.6,61.100002
-25.681111,31.783333,17-04-2012,124.2,31.13,18.01,24.1,142.2,1.0799999,6.2,122.8,19.4
-25.67386,31.57527,17-04-2012,134.9,31.789999,19.119999,30.4,147.1,1.29,6.7,132.7,14.400001
-28.735556,29.820556,17-04-2012,197.10000000000002,28.93,15.74,40.7,148.3,1.15,9.9,148.3,0.0
-26.861111,28.884722,17-04-2012,134.5,26.9,12.91,2.3,151.0,0.98999995,6.7,127.9,23.1
-26.45,28.085833,17-04-2012,141.4,27.42,13.79,2.1000001,155.90001,1.0699999,7.1000000000000005,134.40001,21.5
-28.69485,28.23487,17-04-2012,191.20000000000002,25.47,12.88,27.4,148.40001,1.02,16.7,148.40001,0.0
-28.883333,27.89,17-04-2012,193.20000000000002,26.17,13.44,29.6,152.8,1.11,12.3,152.8,0.0
-31.396,29.2651,17-04-2012,118.9,26.46,18.4,12.6,131.90001,0.75,5.9,118.6,13.3
-31.554722,29.245556,17-04-2012,121.7,25.25,17.35,16.4,122.9,0.58,6.1000000000000005,117.9,5.0
-25.45963889,28.26430556,17-04-2012,126.9,30.599998,15.849999,2.4,167.0,1.3399999,6.300000000000001,120.700005,46.3
-28.338333,31.373611,17-04-2012,164.60000000000002,28.67,17.369999,37.2,141.8,0.93,8.200000000000001,141.8,0.0
-29.161667,23.696389,18-04-2012,74.60000000000001,33.17,16.65,0.1,204.3,2.29,3.7,70.9,133.40001
-27.01011111,26.69808333,18-04-2012,139.5,28.98,15.53,1.1,175.6,1.35,7.0,132.5,43.100002
-25.81048333,27.90955222,18-04-2012,141.8,29.289999,15.74,2.2,163.5,1.24,7.1000000000000005,134.8,28.7
-24.282222,28.090278,18-04-2012,111.2,30.9,16.1,3.1000001,168.7,1.4,5.6000000000000005,105.8,62.9
-24.768889,31.39,18-04-2012,128.20000000000002,31.49,18.4,5.2000003,144.5,1.23,6.4,122.0,22.5
-24.9675,31.516667,18-04-2012,123.0,31.82,19.09,5.0,145.1,1.29,6.1000000000000005,117.0,28.1
-27.00222,28.76528,18-04-2012,143.5,26.96,13.04,2.2,150.40001,1.01,7.2,136.40001,14.0
-26.648056,27.089444,18-04-2012,144.3,28.46,14.83,1.6,165.40001,1.23,7.2,137.2,28.2
-26.970278,27.211111,18-04-2012,144.9,28.49,15.059999,1.6,166.2,1.27,7.2,137.7,28.5
-26.880278,26.965,18-04-2012,142.70000000000002,28.869999,15.36,1.5,168.40001,1.3,7.1000000000000005,135.6,32.8
-27.38972222,26.46388889,18-04-2012,132.4,29.71,15.66,1.2,184.3,1.48,6.6000000000000005,125.9,58.4
-26.98472222,26.63227778,18-04-2012,140.20000000000002,29.09,15.62,1.2,174.1,1.36,7.0,133.3,40.8
-30.568333,29.422778,18-04-2012,158.10000000000002,24.92,12.809999,21.5,132.2,0.74,7.9,132.2,0.0
-30.570833,29.150556,18-04-2012,164.8,24.73,12.66,26.0,133.40001,0.78,8.200000000000001,133.40001,0.0
-27.602222,29.942778,19-04-2012,171.8,28.8,14.46,18.0,152.6,1.13,8.6,152.6,0.0
-27.671111,27.236944,19-04-2012,145.70000000000002,28.949999,15.0,1.2,172.1,1.37,7.300000000000001,138.5,33.600002
-31.031389,28.883333,19-04-2012,140.6,26.029999,15.08,4.4,135.2,0.84999996,7.0,133.7,1.5
-30.86013889,29.07125,19-04-2012,144.20000000000002,26.359999,15.589999,4.6,135.8,0.88,7.2,135.8,0.0
-33.13083,18.86278,19-04-2012,17.5,31.89,17.529999,10.3,209.40001,1.7199999,0.9,18.9,190.5
-29.140556,31.391944,20-04-2012,163.70000000000002,28.38,19.52,41.8,139.5,0.75,8.200000000000001,139.5,0.0
-27.573056,24.746389,22-04-2012,113.4,32.09,16.56,0.4,207.0,1.9499999,5.7,107.700005,99.3
-29.7775,29.470833,23-04-2012,267.7,24.21,12.259999,42.9,131.0,0.71999997,97.60000000000001,131.0,0.0
-29.987778,29.851667,23-04-2012,219.5,25.56,14.2,84.1,129.90001,0.76,11.600000000000001,129.90001,0.0
-29.744167,29.905833,23-04-2012,233.20000000000002,26.369999,14.79,79.200005,134.7,0.84999996,23.3,134.7,0.0
-26.73806,27.59194,23-04-2012,147.0,27.859999,14.559999,1.8000001,161.40001,1.17,7.300000000000001,139.7,21.7
-29.160278,26.573333,23-04-2012,134.9,29.13,14.349999,1.1,181.7,1.56,6.7,128.2,53.5
-29.1825,23.575556,23-04-2012,70.2,33.18,16.77,0.1,208.8,2.3,3.5,66.6,142.2
-33.501667,21.624167,23-04-2012,15.0,28.5,13.059999,0.1,175.2,1.23,0.7000000000000001,14.2,161.0
-33.818056,19.694722,23-04-2012,11.9,30.429998,15.95,6.4,199.7,1.43,0.6000000000000001,12.7,187.0
-28.7115,24.07288889,24-04-2012,90.10000000000001,32.719997,16.43,0.2,204.8,2.1599998,4.5,85.6,119.200005
-24.679167,30.8025,24-04-2012,184.60000000000002,27.609999,14.559999,64.8,144.5,0.93,9.200000000000001,144.5,0.0
-25.127778,27.628889,24-04-2012,122.4,32.02,17.26,2.9,176.6,1.54,6.1000000000000005,116.4,60.2
-25.20639,27.558,24-04-2012,124.5,31.91,17.21,3.0,177.0,1.53,6.2,118.5,58.5
-24.69514,27.40906,24-04-2012,115.5,32.829998,18.289999,3.5,185.0,1.6999999,5.800000000000001,109.9,75.1
-27.363611,31.783333,24-04-2012,111.60000000000001,30.849998,18.9,33.0,144.5,1.14,5.6000000000000005,117.9,26.6
-30.733889,29.828333,24-04-2012,161.20000000000002,25.68,16.35,48.5,127.4,0.71,8.1,127.4,0.0
-26.880278,26.965,24-04-2012,142.70000000000002,28.869999,15.36,1.5,168.40001,1.3,7.1000000000000005,135.6,32.8
-29.615556,27.065278,24-04-2012,154.3,28.09,13.75,1.1,169.8,1.43,7.7,146.6,23.2
-28.883333,27.89,24-04-2012,193.20000000000002,26.17,13.44,29.6,152.8,1.11,12.3,152.8,0.0
-29.161667,23.696389,25-04-2012,74.60000000000001,33.17,16.65,0.1,204.3,2.29,3.7,70.9,133.40001
-24.183889,30.823889,25-04-2012,111.0,32.62,18.609999,3.5,154.2,1.41,5.6000000000000005,105.6,48.600002
-22.769722,30.886944,25-04-2012,94.5,33.579998,19.23,3.2,169.40001,1.5699999,4.7,89.9,79.5
-27.937778,31.209444,25-04-2012,150.70000000000002,28.72,17.16,28.2,145.2,1.0,7.5,143.8,1.4
-26.905,32.324722,25-04-2012,92.0,32.79,19.56,29.2,149.0,1.3,4.6000000000000005,98.4,50.600002
-27.935,26.126667,25-04-2012,117.30000000000001,29.779999,14.79,1.1,187.40001,1.54,5.9,111.5,75.9
-34.075556,20.145556,25-04-2012,11.100000000000001,30.0,16.57,6.0,183.0,1.36,0.6000000000000001,11.6,171.40001
-30.398056,30.601944,26-04-2012,162.70000000000002,26.66,20.0,53.4,131.0,0.66999996,8.1,131.0,0.0
-30.27402,30.69602,26-04-2012,173.8,26.59,19.869999,63.9,130.7,0.65999997,8.700000000000001,130.7,0.0
-30.679722,26.7125,26-04-2012,100.9,29.279999,13.469999,1.0,170.8,1.49,5.0,95.9,74.9
-30.160091,27.40124,26-04-2012,146.1,27.74,13.809999,1.5,163.2,1.37,7.300000000000001,138.90001,24.300001
-34.005833,22.351111,26-04-2012,15.4,25.1,16.0,8.1,139.6,0.61,0.8,16.4,123.200005
-29.803611,30.516111,27-04-2012,240.3,26.26,16.67,83.8,128.90001,0.69,33.1,128.90001,0.0
-29.758889,30.935278,28-04-2012,208.9,26.859999,19.49,79.700005,130.0,0.63,28.5,130.0,0.0
-28.760833,17.730278,29-04-2012,4.4,36.239998,21.74,0.0,239.2,3.03,0.2,4.1,235.1
-25.99136,27.84208,30-04-2012,147.70000000000002,28.119999,14.75,2.1000001,158.8,1.13,7.4,140.40001,18.4
-29.380556,30.2775,30-04-2012,219.8,25.26,14.0,77.4,128.5,0.66999996,29.400000000000002,128.5,0.0
-34.065833,20.404167,01-05-2012,11.200000000000001,30.529999,17.39,5.3,178.8,1.4,0.6000000000000001,11.400001,167.40001
-26.006389,29.253889,01-05-2012,135.5,27.25,12.83,2.5,147.5,0.96999997,6.800000000000001,128.8,18.7
-25.45963889,28.26430556,01-05-2012,126.9,30.599998,15.849999,2.4,167.0,1.3399999,6.300000000000001,120.700005,46.3
-33.897778,20.012778,01-05-2012,11.0,30.769999,16.24,4.9,193.5,1.4599999,0.5,11.2,182.3
-29.161667,23.696389,02-05-2012,74.60000000000001,33.17,16.65,0.1,204.3,2.29,3.7,70.9,133.40001
-25.81048333,27.90955222,02-05-2012,141.8,29.289999,15.74,2.2,163.5,1.24,7.1000000000000005,134.8,28.7
-26.861111,28.884722,02-05-2012,134.5,26.9,12.91,2.3,151.0,0.98999995,6.7,127.9,23.1
-29.033333,23.983333,02-05-2012,84.5,32.71,16.17,0.2,202.3,2.1699998,4.2,80.3,122.0
-28.058889,30.373611,02-05-2012,182.3,27.8,14.2,45.100002,147.1,0.98999995,9.1,147.1,0.0
-24.925278,29.324444,03-05-2012,114.9,32.25,16.9,1.8000001,168.0,1.49,5.7,109.200005,58.8
-27.00222,28.76528,03-05-2012,143.5,26.96,13.04,2.2,150.40001,1.01,7.2,136.40001,14.0
-27.398611,26.614722,03-05-2012,134.0,29.529999,15.679999,1.2,182.6,1.4599999,6.7,127.4,55.2
-27.671111,27.236944,03-05-2012,145.70000000000002,28.949999,15.0,1.2,172.1,1.37,7.300000000000001,138.5,33.600002
-27.4,26.624722,03-05-2012,134.0,29.529999,15.679999,1.2,182.6,1.4599999,6.7,127.4,55.2
-26.648056,27.089444,04-05-2012,144.3,28.46,14.83,1.6,165.40001,1.23,7.2,137.2,28.2
-26.970278,27.211111,04-05-2012,144.9,28.49,15.059999,1.6,166.2,1.27,7.2,137.7,28.5
-26.880278,26.965,04-05-2012,142.70000000000002,28.869999,15.36,1.5,168.40001,1.3,7.1000000000000005,135.6,32.8
-27.01011111,26.69808333,07-05-2012,139.5,28.98,15.53,1.1,175.6,1.35,7.0,132.5,43.100002
-26.73806,27.59194,07-05-2012,147.0,27.859999,14.559999,1.8000001,161.40001,1.17,7.300000000000001,139.7,21.7
-26.45,28.085833,07-05-2012,141.4,27.42,13.79,2.1000001,155.90001,1.0699999,7.1000000000000005,134.40001,21.5
-26.98472222,26.63227778,07-05-2012,140.20000000000002,29.09,15.62,1.2,174.1,1.36,7.0,133.3,40.8
-32.502778,19.535833,07-05-2012,17.8,32.84,15.969999,0.7,223.40001,2.0,0.9,16.9,206.5
-29.161667,23.696389,08-05-2012,74.60000000000001,33.17,16.65,0.1,204.3,2.29,3.7,70.9,133.40001
-25.127778,27.628889,08-05-2012,122.4,32.02,17.26,2.9,176.6,1.54,6.1000000000000005,116.4,60.2
-25.20639,27.558,08-05-2012,124.5,31.91,17.21,3.0,177.0,1.53,6.2,118.5,58.5
-24.69514,27.40906,08-05-2012,115.5,32.829998,18.289999,3.5,185.0,1.6999999,5.800000000000001,109.9,75.1
-28.747778,31.745833,08-05-2012,158.20000000000002,29.96,19.93,25.800001,147.8,0.97999996,7.9,147.8,0.0
-27.169444,29.233889,08-05-2012,142.6,26.349998,12.58,1.9,145.40001,0.90999997,7.1000000000000005,135.6,9.8
-26.648056,27.089444,08-05-2012,144.3,28.46,14.83,1.6,165.40001,1.23,7.2,137.2,28.2
-26.970278,27.211111,08-05-2012,144.9,28.49,15.059999,1.6,166.2,1.27,7.2,137.7,28.5
-26.880278,26.965,08-05-2012,142.70000000000002,28.869999,15.36,1.5,168.40001,1.3,7.1000000000000005,135.6,32.8
-28.141944,26.417778,08-05-2012,133.4,29.57,15.179999,1.1,184.3,1.55,6.7,126.8,57.5
-28.116667,26.725278,08-05-2012,136.20000000000002,29.26,15.5,1.1,179.40001,1.5,6.800000000000001,129.40001,50.0
-29.042222,24.6,08-05-2012,91.10000000000001,32.07,15.88,0.1,203.3,2.08,4.6000000000000005,86.6,116.700005
-28.460833,21.248889,08-05-2012,36.2,35.18,18.67,0.0,238.6,2.8,1.8,34.4,204.2
-31.396,29.2651,08-05-2012,118.9,26.46,18.4,12.6,131.90001,0.75,5.9,118.6,13.3
-25.57877778,29.12747222,08-05-2012,125.9,30.109999,14.809999,2.2,161.7,1.27,6.300000000000001,119.700005,42.0
-29.161667,23.696389,09-05-2012,74.60000000000001,33.17,16.65,0.1,204.3,2.29,3.7,70.9,133.40001
-25.49037,30.6986,09-05-2012,158.20000000000002,28.34,15.36,46.8,143.3,0.94,7.9,143.3,0.0
-28.801278,31.955389,09-05-2012,139.4,29.359999,19.82,20.5,146.8,0.82,7.0,136.90001,9.900001
-27.273889,28.49,09-05-2012,156.4,26.849998,13.09,1.9,151.8,1.03,7.800000000000001,148.7,3.1000001
-27.4275,28.525833,09-05-2012,165.0,26.699999,12.91,8.1,150.40001,1.01,8.200000000000001,150.40001,0.0
-27.3,28.586944,09-05-2012,156.9,26.849998,12.98,1.8000001,150.5,1.02,7.800000000000001,149.1,1.4
-27.398611,26.614722,09-05-2012,134.0,29.529999,15.679999,1.2,182.6,1.4599999,6.7,127.4,55.2
-29.028629,24.638389,09-05-2012,93.10000000000001,32.01,15.82,0.1,203.0,2.07,4.7,88.4,114.6
-29.1825,23.575556,09-05-2012,70.2,33.18,16.77,0.1,208.8,2.3,3.5,66.6,142.2
-30.570833,29.150556,09-05-2012,164.8,24.73,12.66,26.0,133.40001,0.78,8.200000000000001,133.40001,0.0
-31.104278,29.399722,09-05-2012,132.9,26.14,17.06,18.7,130.3,0.76,6.6000000000000005,127.4,2.9
-33.31388889,19.07472222,09-05-2012,18.2,31.349998,16.74,12.8,206.90001,1.62,0.9,20.800001,186.1
-28.7115,24.07288889,10-05-2012,90.10000000000001,32.719997,16.43,0.2,204.8,2.1599998,4.5,85.6,119.200005
-29.140556,31.391944,10-05-2012,163.70000000000002,28.38,19.52,41.8,139.5,0.75,8.200000000000001,139.5,0.0
-28.75,30.442778,10-05-2012,182.8,29.949999,17.42,23.4,152.1,1.1999999,9.1,152.1,0.0
-29.161667,30.629722,10-05-2012,218.9,25.73,14.86,70.6,132.0,0.69,42.300000000000004,132.0,0.0
-27.38972222,26.46388889,10-05-2012,132.4,29.71,15.66,1.2,184.3,1.48,6.6000000000000005,125.9,58.4
-27.935,26.126667,10-05-2012,117.30000000000001,29.779999,14.79,1.1,187.40001,1.54,5.9,111.5,75.9
-27.671111,27.236944,10-05-2012,145.70000000000002,28.949999,15.0,1.2,172.1,1.37,7.300000000000001,138.5,33.600002
-28.376944,24.303056,10-05-2012,102.0,32.37,16.77,0.3,204.3,2.1,5.1000000000000005,96.9,107.4
-31.031389,28.883333,10-05-2012,140.6,26.029999,15.08,4.4,135.2,0.84999996,7.0,133.7,1.5
-30.86013889,29.07125,10-05-2012,144.20000000000002,26.359999,15.589999,4.6,135.8,0.88,7.2,135.8,0.0
-30.77586667,29.03221667,10-05-2012,151.4,26.25,15.309999,10.2,136.3,0.9,7.6000000000000005,136.3,0.0
-33.7075,18.97444444,10-05-2012,13.5,30.619999,17.16,14.2,204.7,1.4699999,0.7000000000000001,16.9,187.8
-33.72266667,18.61691667,10-05-2012,9.200000000000001,28.65,17.18,11.8,195.3,1.16,0.5,12.1,183.2
-27.902778,24.615556,11-05-2012,108.30000000000001,32.39,16.789999,0.3,204.3,2.05,5.4,102.9,101.4
-28.44555556,32.325,19-04-2012,135.5,28.609999,20.039999,23.4,142.2,0.75,6.800000000000001,132.90001,9.3
-31.554722,29.245556,12-05-2012,121.7,25.25,17.35,16.4,122.9,0.58,6.1000000000000005,117.9,5.0
-28.760833,17.730278,13-05-2012,4.4,36.239998,21.74,0.0,239.2,3.03,0.2,4.1,235.1
-25.99136,27.84208,14-05-2012,147.70000000000002,28.119999,14.75,2.1000001,158.8,1.13,7.4,140.40001,18.4
-26.861111,28.884722,14-05-2012,134.5,26.9,12.91,2.3,151.0,0.98999995,6.7,127.9,23.1
-26.45,28.085833,14-05-2012,141.4,27.42,13.79,2.1000001,155.90001,1.0699999,7.1000000000000005,134.40001,21.5
-25.681111,31.783333,15-05-2012,124.2,31.13,18.01,24.1,142.2,1.0799999,6.2,122.8,19.4
-25.398889,31.610556,15-05-2012,124.60000000000001,31.029999,18.41,22.0,140.8,1.13,6.2,122.4,18.4
-27.00222,28.76528,15-05-2012,143.5,26.96,13.04,2.2,150.40001,1.01,7.2,136.40001,14.0
-26.648056,27.089444,15-05-2012,144.3,28.46,14.83,1.6,165.40001,1.23,7.2,137.2,28.2
